Accel X,Accel Y,Accel Z,MoCap X,Mocap Y,Mocap Z,Classification
-8.343225,0.768761,-4.406754,-3.206800,0.917800,-1.335400,3
-8.657037,0.690307,-4.524434,-3.202100,0.917700,-1.338900,3
-8.657037,0.690307,-4.524434,-3.197100,0.917400,-1.342600,3
-8.892397,0.454948,-4.563661,-3.192000,0.917100,-1.346300,3
-9.049303,0.180362,-4.642114,-3.187300,0.916900,-1.349600,3
-9.127756,-0.054998,-4.720567,-3.182600,0.916500,-1.353100,3
-9.127756,-0.054998,-4.720567,-3.178200,0.916600,-1.356300,3
-9.088530,-0.251131,-4.681341,-3.173900,0.916600,-1.359400,3
-8.970850,-0.251131,-4.602888,-3.169200,0.916400,-1.362800,3
-8.970850,-0.251131,-4.602888,-3.165000,0.916300,-1.366000,3
-8.892397,-0.211904,-4.602888,-3.160700,0.916100,-1.369100,3
-8.735491,-0.094225,-4.563661,-3.156700,0.916500,-1.372100,3
-8.657037,0.101908,-4.563661,-3.152800,0.916700,-1.374900,3
-8.500131,0.258815,-4.563661,-3.149100,0.917100,-1.377800,3
-8.500131,0.258815,-4.563661,-3.145400,0.917500,-1.380700,3
-8.382451,0.415721,-4.642114,-3.141600,0.917900,-1.383700,3
-8.147091,0.454948,-4.642114,-3.138200,0.918500,-1.386300,3
-7.990185,0.454948,-4.681341,-3.134900,0.919000,-1.389000,3
-7.990185,0.454948,-4.681341,-3.131900,0.919800,-1.391600,3
-7.872505,0.415721,-4.838247,-3.129000,0.920600,-1.394200,3
-7.794052,0.415721,-4.877474,-3.126100,0.921500,-1.396800,3
-7.794052,0.415721,-4.877474,-3.123700,0.922500,-1.399000,3
-7.794052,0.376495,-4.995153,-3.121200,0.923400,-1.401400,3
-7.715599,0.298042,-5.112833,-3.118800,0.924200,-1.403700,3
-7.676372,0.219588,-5.230514,-3.116500,0.925000,-1.406000,3
-7.676372,0.219588,-5.230514,-3.114300,0.925700,-1.408300,3
-7.676372,0.219588,-5.230514,-3.112200,0.926400,-1.410500,3
-7.637145,0.141135,-5.387420,-3.110200,0.927000,-1.412600,3
-7.637145,0.258815,-5.426646,-3.108200,0.927200,-1.414800,3
-7.637145,0.258815,-5.426646,-3.106100,0.927500,-1.416900,3
-7.676372,0.415721,-5.426646,-3.104300,0.927800,-1.418900,3
-7.637145,0.533401,-5.426646,-3.102400,0.928200,-1.420800,3
-7.676372,0.651081,-5.465873,-3.100800,0.928800,-1.422400,3
-7.676372,0.651081,-5.465873,-3.098900,0.928800,-1.424200,3
-7.715599,0.807987,-5.465873,-3.097100,0.928900,-1.426000,3
-7.754825,0.964894,-5.505099,-3.095500,0.929300,-1.427400,3
-7.754825,0.964894,-5.505099,-3.093800,0.929600,-1.428900,3
-7.754825,1.200253,-5.426646,-3.092100,0.929900,-1.430500,3
-7.715599,1.435613,-5.387420,-3.090300,0.929800,-1.432300,3
-7.833279,1.710199,-5.387420,-3.088600,0.929900,-1.433900,3
-7.950958,1.984785,-5.387420,-3.087100,0.930100,-1.435400,3
-7.950958,1.984785,-5.387420,-3.085900,0.930800,-1.436600,3
-8.029411,2.259372,-5.308967,-3.084500,0.931000,-1.438200,3
-8.029411,2.259372,-5.308967,-3.083200,0.931200,-1.439700,3
-8.107864,2.455505,-5.308967,-3.082200,0.931800,-1.440900,3
-8.068638,2.612411,-5.230514,-3.081300,0.932100,-1.442400,3
-7.990185,2.730091,-5.269740,-3.080400,0.932500,-1.443800,3
-7.872505,2.730091,-5.348193,-3.079500,0.932900,-1.445200,3
-7.872505,2.730091,-5.348193,-3.078700,0.933300,-1.446500,3
-7.754825,2.769317,-5.348193,-3.078100,0.933900,-1.447700,3
-7.597919,2.690864,-5.426646,-3.077600,0.934900,-1.448700,3
-7.597919,2.690864,-5.426646,-3.076900,0.935100,-1.450100,3
-7.519465,2.612411,-5.426646,-3.076500,0.935700,-1.451100,3
-7.480239,2.494731,-5.465873,-3.076000,0.936200,-1.452100,3
-7.519465,2.494731,-5.387420,-3.075600,0.936700,-1.453200,3
-7.519465,2.494731,-5.387420,-3.074900,0.937000,-1.454300,3
-7.676372,2.573185,-5.230514,-3.074700,0.937200,-1.455200,3
-7.833279,2.769317,-5.073607,-3.074300,0.937500,-1.456100,3
-8.068638,2.965451,-4.838247,-3.074100,0.937600,-1.457100,3
-8.068638,2.965451,-4.838247,-3.073800,0.937900,-1.457900,3
-8.500131,3.122357,-4.759794,-3.073600,0.937800,-1.458800,3
-8.853169,3.083130,-4.720567,-3.073500,0.937700,-1.459600,3
-9.284663,3.122357,-4.877474,-3.073400,0.937600,-1.460400,3
-9.284663,3.122357,-4.877474,-3.073400,0.937600,-1.461200,3
-9.559249,3.122357,-4.916700,-3.073200,0.937000,-1.462200,3
-9.755382,3.200810,-4.799020,-3.073200,0.936500,-1.463000,3
-9.676929,3.318490,-4.759794,-3.073300,0.936200,-1.463700,3
-9.559249,3.593076,-4.602888,-3.073300,0.935800,-1.464500,3
-9.559249,3.593076,-4.602888,-3.073400,0.935600,-1.465100,3
-9.402342,3.749983,-4.406754,-3.073400,0.935100,-1.465800,3
-9.127756,3.828436,-4.328301,-3.073300,0.934500,-1.466600,3
-9.127756,3.828436,-4.328301,-3.073300,0.933900,-1.467300,3
-8.931623,3.828436,-4.210622,-3.073200,0.933600,-1.467900,3
-8.774717,3.828436,-4.132168,-3.073000,0.933100,-1.468500,3
-8.539357,3.867662,-4.132168,-3.072700,0.932400,-1.469200,3
-8.539357,3.867662,-4.132168,-3.072300,0.931600,-1.470000,3
-8.539357,3.946116,-4.053715,-3.072000,0.931300,-1.470500,3
-8.382451,4.103022,-3.896809,-3.071500,0.930500,-1.471100,3
-8.382451,4.103022,-3.896809,-3.071000,0.930100,-1.471600,3
-8.186318,4.103022,-3.779129,-3.070300,0.929400,-1.472200,3
-7.990185,4.103022,-3.582996,-3.069500,0.928600,-1.472800,3
-7.676372,4.299154,-3.190730,-3.068600,0.927900,-1.473400,3
-7.205653,4.456061,-2.916143,-3.067500,0.927000,-1.474000,3
-7.205653,4.456061,-2.916143,-3.066700,0.926500,-1.474300,3
-6.499574,4.887554,-2.916143,-3.065600,0.925800,-1.474700,3
-5.950401,5.201366,-2.641557,-3.064400,0.924900,-1.475100,3
-5.950401,5.201366,-2.641557,-3.063300,0.924000,-1.475600,3
-5.401229,5.475953,-2.406198,-3.062000,0.923300,-1.475900,3
-4.891283,5.632859,-2.053158,-3.060800,0.922600,-1.476100,3
-4.459790,5.750539,-2.053158,-3.059300,0.921700,-1.476600,3
-4.028298,5.907446,-1.896252,-3.058000,0.921000,-1.476800,3
-4.028298,5.907446,-1.896252,-3.056600,0.920500,-1.476900,3
-3.753712,6.064352,-1.896252,-3.055300,0.920300,-1.477000,3
-3.675259,6.182032,-1.935478,-3.053900,0.920000,-1.477000,3
-3.675259,6.182032,-1.935478,-3.052500,0.919600,-1.477200,3
-3.636032,6.025126,-1.974705,-3.051000,0.919600,-1.477500,3
-3.400672,5.868219,-2.053158,-3.049600,0.919800,-1.477600,3
-3.165313,5.789765,-2.131612,-3.048200,0.920200,-1.477600,3
-3.165313,5.789765,-2.131612,-3.046900,0.920700,-1.477600,3
-3.008406,5.632859,-2.249291,-3.045500,0.921400,-1.477600,3
-3.008406,5.397500,-2.327744,-3.044200,0.922400,-1.477300,3
-3.008406,5.397500,-2.327744,-3.042800,0.923300,-1.477100,3
-3.008406,5.358274,-2.406198,-3.041500,0.924400,-1.476900,3
-3.126086,5.240593,-2.523877,-3.040000,0.925400,-1.476700,3
-3.165313,5.122913,-2.759237,-3.038600,0.926600,-1.476400,3
-3.165313,5.122913,-2.759237,-3.037200,0.928000,-1.476000,3
-3.165313,4.926781,-2.916143,-3.035900,0.929700,-1.475300,3
-3.126086,4.809101,-3.073050,-3.034400,0.931200,-1.474800,3
-3.204539,4.612967,-3.308410,-3.033000,0.933200,-1.474100,3
-3.204539,4.612967,-3.308410,-3.031500,0.935000,-1.473300,3
-3.361446,4.377608,-3.582996,-3.030000,0.936800,-1.472500,3
-3.518352,4.181476,-3.818356,-3.028400,0.939000,-1.471500,3
-3.949845,3.985342,-4.092942,-3.026700,0.941100,-1.470200,3
-3.949845,3.985342,-4.092942,-3.025000,0.943300,-1.468700,3
-4.420564,3.710756,-4.328301,-3.023200,0.945800,-1.466900,3
-4.930510,3.514623,-4.720567,-3.021200,0.948200,-1.464900,3
-4.930510,3.514623,-4.720567,-3.019100,0.950600,-1.462800,3
-5.479682,3.240037,-5.191287,-3.016600,0.952800,-1.460600,3
-5.950401,2.847771,-5.740459,-3.014200,0.955300,-1.458000,3
-6.342668,2.337825,-6.289631,-3.011600,0.957900,-1.455200,3
-6.538800,1.749426,-6.760351,-3.008900,0.960500,-1.452100,3
-6.538800,1.749426,-6.760351,-3.005900,0.963200,-1.448900,3
-6.695707,1.317933,-7.231070,-3.003000,0.966100,-1.445400,3
-6.656480,0.964894,-7.623336,-2.999900,0.968800,-1.441700,3
-6.656480,0.964894,-7.623336,-2.996600,0.971500,-1.437800,3
-6.617254,0.729534,-7.897922,-2.993300,0.974400,-1.433700,3
-6.421120,0.494174,-8.172508,-2.990000,0.977100,-1.429400,3
-6.303441,0.376495,-8.250961,-2.986600,0.979800,-1.425000,3
-6.146534,0.376495,-8.290188,-2.983100,0.982600,-1.420200,3
-6.146534,0.376495,-8.290188,-2.979500,0.985300,-1.415500,3
-6.224988,0.533401,-8.329414,-2.975900,0.988000,-1.410700,3
-6.224988,0.690307,-8.211735,-2.972300,0.990600,-1.405600,3
-6.224988,0.690307,-8.211735,-2.968600,0.993300,-1.400500,3
-6.342668,0.768761,-8.054829,-2.964900,0.995800,-1.395400,3
-6.381894,0.886441,-7.897922,-2.961100,0.998300,-1.390200,3
-6.499574,0.886441,-7.623336,-2.957300,1.000600,-1.384900,3
-6.499574,0.886441,-7.623336,-2.953600,1.002800,-1.379500,3
-6.578027,0.925667,-7.191844,-2.949900,1.004800,-1.374200,3
-6.813386,0.964894,-6.799577,-2.946300,1.006700,-1.368900,3
-6.813386,0.964894,-6.799577,-2.942800,1.008500,-1.363600,3
-7.166426,1.082574,-6.799577,-2.939400,1.010000,-1.358400,3
-7.441012,1.317933,-6.407311,-2.936300,1.011400,-1.353300,3
-7.441012,1.317933,-6.407311,-2.933300,1.012700,-1.348300,3
-8.539357,3.867662,-4.720567,-2.930600,1.013600,-1.343400,3
-9.049303,4.926781,-4.210622,-2.928000,1.014100,-1.338700,3
-9.166983,5.750539,-3.700675,-2.925700,1.014300,-1.334200,3
-9.166983,5.750539,-3.700675,-2.923500,1.014100,-1.330000,3
-9.010077,6.378164,-3.229957,-2.921700,1.013600,-1.325900,3
-8.774717,6.652751,-2.680784,-2.920200,1.012900,-1.321900,3
-8.774717,6.652751,-2.680784,-2.918900,1.011700,-1.318200,3
-8.578584,6.966563,-2.092385,-2.917700,1.009900,-1.314800,3
-8.578584,7.672643,-1.268627,-2.916700,1.007800,-1.311500,3
-8.578584,7.672643,-1.268627,-2.916000,1.005400,-1.308400,3
-8.696263,8.692534,-0.444867,-2.915500,1.002600,-1.305600,3
-9.206209,9.712426,0.221985,-2.915200,0.999500,-1.302900,3
-9.559249,10.771544,0.771157,-2.915100,0.996000,-1.300500,3
-9.951514,11.438396,1.084970,-2.915200,0.992200,-1.298200,3
-9.951514,11.438396,1.084970,-2.915400,0.988000,-1.296200,3
-10.069195,11.516850,1.516462,-2.915900,0.983600,-1.294400,3
-10.069195,11.124584,1.594916,-2.916800,0.979000,-1.292500,3
-10.069195,11.124584,1.594916,-2.917800,0.974200,-1.291000,3
-9.873061,10.732317,1.477237,-2.919100,0.969200,-1.289400,3
-9.441569,9.947786,1.281102,-2.920700,0.964300,-1.288000,3
-8.774717,9.163254,1.163423,-2.922400,0.959200,-1.286700,3
-8.774717,9.163254,1.163423,-2.924200,0.954200,-1.285600,3
-7.794052,8.849442,1.124197,-2.926300,0.949500,-1.284600,3
-6.891840,8.927894,0.967290,-2.928600,0.944900,-1.283700,3
-5.989628,8.888667,0.849610,-2.930800,0.940500,-1.282900,3
-5.989628,8.888667,0.849610,-2.933200,0.936400,-1.282100,3
-5.087416,9.006347,0.731930,-2.935600,0.932600,-1.281400,3
-3.871391,9.124027,0.378891,-2.938100,0.929200,-1.280600,3
-2.773047,9.202479,-0.131055,-2.940500,0.926100,-1.279800,3
-2.773047,9.202479,-0.131055,-2.942900,0.923400,-1.278900,3
-1.792382,9.006347,-0.641001,-2.945400,0.921200,-1.278000,3
-0.850943,8.653307,-1.307853,-2.947600,0.919400,-1.276900,3
-0.850943,8.653307,-1.307853,-2.949700,0.918200,-1.275600,3
0.051269,8.221815,-1.974705,-2.951800,0.917700,-1.274200,3
1.071160,7.398056,-2.680784,-2.953800,0.918000,-1.272600,3
2.130279,6.613524,-3.151503,-2.955700,0.918900,-1.270800,3
3.267850,5.868219,-3.543769,-2.957300,0.920400,-1.268900,3
3.267850,5.868219,-3.543769,-2.958900,0.922600,-1.266900,3
4.523101,5.162140,-3.896809,-2.960500,0.925500,-1.264600,3
5.464540,4.495288,-4.210622,-2.962000,0.929000,-1.262100,3
5.464540,4.495288,-4.210622,-2.963600,0.933000,-1.259300,3
6.288298,3.749983,-4.759794,-2.965100,0.937400,-1.256400,3
6.288298,2.926224,-5.191287,-2.966700,0.942200,-1.253000,3
6.759018,1.945559,-5.701232,-2.968100,0.947400,-1.249400,3
6.759018,1.945559,-5.701232,-2.969500,0.953000,-1.245500,3
6.876698,1.043347,-6.054272,-2.970700,0.958900,-1.241100,3
6.798244,1.043347,-6.407311,-2.971900,0.965200,-1.236400,3
6.562885,0.337268,-6.760351,-2.972700,0.971600,-1.231400,3
6.170619,-0.368811,-7.034937,-2.973200,0.978100,-1.226100,3
6.170619,-0.368811,-7.034937,-2.973500,0.984800,-1.220000,3
5.699899,-0.996436,-7.034937,-2.973600,0.991600,-1.213600,3
5.150727,-1.467156,-7.348750,-2.973300,0.998300,-1.206800,3
5.150727,-1.467156,-7.348750,-2.972800,1.004900,-1.199700,3
4.601554,-1.663289,-7.544883,-2.972100,1.011600,-1.191900,3
3.973929,-1.702515,-7.623336,-2.971100,1.017900,-1.183800,3
3.542437,-1.388702,-7.387976,-2.969800,1.023900,-1.174900,3
3.346303,-0.643397,-6.799577,-2.968200,1.029500,-1.165500,3
3.346303,0.494174,-6.171951,-2.966400,1.034900,-1.155700,3
3.346303,0.494174,-6.171951,-2.964300,1.039900,-1.145200,3
3.150170,2.455505,-4.995153,-2.961900,1.044400,-1.134100,3
3.032490,5.750539,-3.190730,-2.959300,1.048100,-1.122600,3
3.032490,5.750539,-3.190730,-2.956300,1.051300,-1.110300,3
2.679451,10.418505,-1.190173,-2.953200,1.053800,-1.097300,3
1.384973,14.576526,0.457344,-2.950000,1.055500,-1.084200,3
-0.458677,17.557747,1.830275,-2.946700,1.056600,-1.070400,3
-0.458677,17.557747,1.830275,-2.943300,1.057000,-1.056300,3
-2.341554,19.440624,2.575582,-2.939800,1.056500,-1.041600,3
-3.832165,20.695875,3.163980,-2.936200,1.055400,-1.026700,3
-4.969736,21.519634,3.595472,-2.932700,1.053400,-1.011400,3
-5.283549,22.147259,3.909285,-2.929100,1.050900,-0.995700,3
-5.283549,22.147259,3.909285,-2.925500,1.047500,-0.979900,3
-4.930510,22.343391,3.987738,-2.921900,1.043600,-0.963800,3
-4.145977,21.519634,3.634699,-2.918300,1.039100,-0.947300,3
-3.596805,20.107477,2.967847,-2.914700,1.034200,-0.930500,3
-3.439899,18.381504,2.104861,-2.910900,1.028700,-0.913400,3
-3.439899,18.381504,2.104861,-2.907100,1.023000,-0.896000,3
-3.322219,16.341722,1.045744,-2.903300,1.017400,-0.878100,3
-3.165313,14.184258,0.000000,-2.899000,1.012000,-0.859600,3
-3.008406,12.183702,-1.150947,-2.894300,1.006900,-0.840800,3
-3.008406,12.183702,-1.150947,-2.889400,1.002800,-0.821700,3
-3.008406,10.496958,-1.974705,-2.884000,0.999500,-0.802400,3
-3.126086,9.163254,-2.916143,-2.878200,0.997000,-0.783100,3
-3.126086,9.163254,-2.916143,-2.872300,0.995600,-0.764100,3
-3.361446,8.300267,-3.661449,-2.866100,0.995800,-0.744900,3
-3.596805,7.790322,-4.367528,-2.859900,0.997300,-0.726100,3
-3.596805,7.790322,-4.367528,-2.853300,1.000100,-0.707600,3
-3.989071,7.437284,-5.269740,-2.846600,1.004000,-0.689300,3
-5.871948,-6.762747,-12.722795,-2.839700,1.008900,-0.671200,3
-13.089643,15.164924,4.968404,-2.832700,1.014900,-0.653500,3
-14.933293,17.322388,5.046857,-2.825600,1.021600,-0.635900,3
-15.168653,18.224600,4.968404,-2.818300,1.028900,-0.618700,3
-15.168653,18.224600,4.968404,-2.811300,1.037000,-0.601500,3
-14.580254,17.832333,4.850724,-2.804400,1.045600,-0.584500,3
-12.893510,16.577082,4.536910,-2.797400,1.054200,-0.567800,3
-11.167540,15.282603,3.909285,-2.790400,1.062900,-0.551200,3
-11.167540,15.282603,3.909285,-2.783800,1.072100,-0.534700,3
-9.912289,13.831220,2.967847,-2.777300,1.081200,-0.518600,3
-8.617810,12.497515,1.869502,-2.770800,1.090200,-0.502400,3
-7.205653,11.046130,0.535797,-2.764400,1.099100,-0.486300,3
-7.205653,11.046130,0.535797,-2.758100,1.107800,-0.470700,3
-5.558135,9.673200,-0.797907,-2.752100,1.116700,-0.455200,3
-3.871391,8.339495,-2.170838,-2.746100,1.125300,-0.440200,3
-1.910061,7.045017,-3.504543,-2.740100,1.133400,-0.425600,3
-1.910061,7.045017,-3.504543,-2.734100,1.141100,-0.411300,3
0.129722,5.985899,-4.642114,-2.728300,1.148000,-0.397500,3
1.973372,5.201366,-5.740459,-2.722900,1.154600,-0.383900,3
1.973372,5.201366,-5.740459,-2.717500,1.160100,-0.370400,3
3.463983,4.456061,-6.799577,-2.712300,1.164800,-0.357100,3
4.836914,3.867662,-7.858696,-2.707400,1.168400,-0.343800,3
6.445205,3.357717,-8.800134,-2.703000,1.171100,-0.330600,3
6.445205,3.357717,-8.800134,-2.699000,1.172800,-0.317500,3
8.053496,2.965451,-9.466987,-2.695400,1.173100,-0.304500,3
9.504880,2.377052,-9.780799,-2.692200,1.172400,-0.291500,3
9.504880,1.670973,-9.741572,-2.689600,1.170700,-0.278700,3
9.504880,1.670973,-9.741572,-2.687600,1.167800,-0.265800,3
10.328639,1.004120,-9.702346,-2.686100,1.163600,-0.252900,3
10.720904,0.454948,-9.623893,-2.685100,1.158400,-0.239900,3
10.720904,0.454948,-9.466987,-2.684700,1.152400,-0.227100,3
10.407092,0.062682,-9.310080,-2.684700,1.145500,-0.214400,3
10.407092,0.062682,-9.310080,-2.685200,1.138000,-0.201900,3
9.897146,-0.094225,-8.917814,-2.686100,1.129600,-0.189300,3
9.230294,-0.094225,-8.917814,-2.687200,1.120500,-0.176900,3
9.230294,-0.094225,-8.917814,-2.688700,1.111100,-0.164800,3
8.563441,0.337268,-8.172508,-2.690600,1.101600,-0.152900,3
7.975042,0.886441,-7.270297,-2.693000,1.092000,-0.141400,3
7.268963,1.514066,-6.446538,-2.695600,1.082500,-0.130200,3
7.268963,1.514066,-6.446538,-2.698700,1.073200,-0.119300,3
6.445205,2.180918,-5.544326,-2.702100,1.064500,-0.108700,3
5.739126,3.240037,-4.328301,-2.705600,1.056500,-0.098400,3
5.739126,3.240037,-4.328301,-2.709300,1.049300,-0.088400,3
5.268407,4.848328,-2.955370,-2.713200,1.043400,-0.078600,3
4.954594,6.888111,-1.033266,-2.717300,1.038400,-0.069100,3
4.954594,6.888111,-1.033266,-2.721400,1.034500,-0.059900,3
-6.421120,23.520191,8.498798,-2.725700,1.031900,-0.050900,3
-7.441012,24.147816,8.028078,-2.730100,1.030700,-0.042500,3
-7.715599,23.441736,7.243546,-2.734500,1.030800,-0.034300,3
-7.441012,21.794220,5.988295,-2.738700,1.032200,-0.026600,3
-7.441012,21.794220,5.988295,-2.743000,1.034800,-0.019000,3
-7.048746,19.832890,4.811497,-2.747100,1.038400,-0.011600,3
-7.048746,17.950014,3.477793,-2.751100,1.043100,-0.004300,3
-7.401785,16.145590,2.104861,-2.754800,1.048300,0.002900,3
-8.107864,14.654979,0.928062,-2.758600,1.054200,0.010100,3
-8.107864,14.654979,0.928062,-2.762100,1.060700,0.017400,3
-9.010077,12.968234,-0.562548,-2.765500,1.067400,0.024700,3
-9.480796,11.163810,-2.092385,-2.768800,1.074500,0.032200,3
-9.480796,11.163810,-2.092385,-2.772100,1.081600,0.039800,3
-9.480796,9.280933,-3.622222,-2.775100,1.088700,0.047600,3
-8.931623,7.398056,-4.877474,-2.777900,1.095700,0.055600,3
-8.107864,5.907446,-6.054272,-2.780400,1.102400,0.063800,3
-8.107864,5.907446,-6.054272,-2.782600,1.108800,0.072400,3
-7.519465,4.730648,-6.995710,-2.784500,1.114700,0.081400,3
-7.048746,3.514623,-8.211735,-2.786100,1.119900,0.090700,3
-6.970293,2.259372,-9.506213,-2.787400,1.124600,0.100500,3
-6.970293,2.259372,-9.506213,-2.788200,1.128500,0.110800,3
-7.048746,0.768761,-10.996824,-2.788600,1.131600,0.121500,3
-7.284106,-0.878757,-12.448208,-2.788700,1.133800,0.132900,3
-7.284106,-0.878757,-12.448208,-2.788200,1.135000,0.144900,3
-7.519465,-2.408594,-13.899592,-2.787500,1.135300,0.157600,3
-7.637145,-4.016885,-15.233296,-2.786500,1.134700,0.170900,3
-7.558692,-5.468269,-16.174736,-2.785200,1.133200,0.184800,3
-7.558692,-6.801973,-16.763134,-2.783700,1.130800,0.199400,3
-7.558692,-6.801973,-16.763134,-2.782200,1.127400,0.214600,3
-7.244879,-7.821865,-16.920040,-2.780500,1.123200,0.230400,3
-6.734933,-8.253358,-16.920040,-2.778800,1.118200,0.246700,3
-6.303441,-8.253358,-16.606228,-2.777000,1.112600,0.263700,3
-6.303441,-8.253358,-16.606228,-2.775000,1.106300,0.281200,3
-6.068081,-8.096452,-15.939376,-2.773000,1.099500,0.299300,3
-6.264214,-7.311919,-14.997937,-2.771000,1.092300,0.318000,3
-6.656480,-5.938989,-14.997937,-2.768800,1.084700,0.337100,3
-6.656480,-5.938989,-14.997937,-2.766600,1.077000,0.356800,3
-7.205653,-4.330698,-14.056499,-2.764300,1.069200,0.377200,3
-7.637145,-2.565500,-12.801248,-2.761900,1.061500,0.398200,3
-7.637145,-2.565500,-12.801248,-2.759500,1.054100,0.419800,3
-8.421678,-0.957210,-11.349863,-2.756900,1.047200,0.442200,3
-9.284663,0.611854,-9.466987,-2.754200,1.040900,0.465200,3
-10.265328,2.730091,-6.721124,-2.751500,1.035700,0.488900,3
-11.363672,5.240593,-3.700675,-2.748800,1.031500,0.513100,3
-11.363672,5.240593,-3.700675,-2.745800,1.028600,0.537600,3
-12.815057,8.653307,-0.327188,-2.742600,1.027400,0.562000,3
-14.697934,12.222929,2.261767,-2.739200,1.027600,0.586300,3
-14.697934,12.222929,2.261767,-2.735400,1.029000,0.610800,3
-16.384676,13.046687,3.360112,-2.731500,1.031800,0.634900,3
-17.365341,13.085914,3.791605,-2.727100,1.036000,0.658800,3
-17.561474,14.380391,4.419231,-2.722700,1.041600,0.682200,3
-16.933849,16.341722,5.242990,-2.718400,1.048400,0.705200,3
-16.933849,16.341722,5.242990,-2.713900,1.055800,0.727900,3
-15.364786,17.479294,6.341334,-2.709400,1.064200,0.749900,3
-13.325004,17.165482,6.929733,-2.704900,1.073200,0.771400,3
-13.325004,17.165482,6.929733,-2.700800,1.082600,0.792800,3
-11.834392,16.145590,6.733601,-2.696900,1.092400,0.813500,3
-10.500687,15.361056,6.066748,-2.693200,1.102500,0.833500,3
-9.637702,14.772658,4.811497,-2.689900,1.112800,0.853000,3
-8.774717,13.674313,3.477793,-2.686600,1.122900,0.871900,3
-8.774717,13.674313,3.477793,-2.683600,1.132900,0.890200,3
-7.715599,12.536741,2.026409,-2.680700,1.142700,0.908000,3
-6.224988,11.281489,0.692704,-2.677900,1.152200,0.925100,3
-4.342111,10.300825,-0.719454,-2.675300,1.161200,0.941800,3
-4.342111,10.300825,-0.719454,-2.672800,1.169700,0.958200,3
-2.145421,9.398614,-2.210065,-2.670600,1.177700,0.974100,3
0.129722,8.535627,-3.661449,-2.668400,1.184700,0.989600,3
0.129722,8.535627,-3.661449,-2.666500,1.191000,1.004800,3
2.208732,7.868775,-4.955927,-2.664900,1.196100,1.019400,3
4.052382,6.888111,-6.211178,-2.663400,1.200200,1.033700,3
5.425313,6.182032,-7.309523,-2.662300,1.203100,1.047600,3
5.425313,6.182032,-7.309523,-2.661600,1.204700,1.061100,3
6.837471,5.828992,-8.486321,-2.661200,1.205100,1.074500,3
7.818136,5.672086,-9.270853,-2.661300,1.204000,1.087500,3
7.818136,5.672086,-9.270853,-2.661800,1.201500,1.100500,3
8.210402,5.201366,-10.133839,-2.662800,1.197700,1.113500,3
8.288856,4.416835,-10.526104,-2.664200,1.192700,1.126300,3
8.288856,4.416835,-10.526104,-2.666200,1.186300,1.139000,3
8.406535,3.514623,-10.604558,-2.668600,1.178900,1.151400,3
9.151841,1.278707,-9.820025,-2.671200,1.170300,1.163600,3
9.426427,0.807987,-9.231627,-2.674200,1.160800,1.175200,3
9.387200,0.651081,-8.604001,-2.677500,1.150600,1.186400,3
8.994934,0.651081,-7.780242,-2.681000,1.139800,1.197100,3
8.994934,0.651081,-7.780242,-2.685000,1.128500,1.207000,3
8.131948,0.454948,-6.642671,-2.689200,1.116800,1.216500,3
7.229737,0.454948,-5.505099,-2.693600,1.105000,1.225500,3
7.229737,0.454948,-5.505099,-2.698400,1.093500,1.233900,3
6.366752,0.886441,-5.505099,-2.703600,1.082300,1.241500,3
5.542993,1.710199,-4.053715,-2.709100,1.071900,1.248600,3
4.915368,2.612411,-1.935478,-2.714800,1.062300,1.254700,3
4.366195,3.593076,0.300438,-2.720600,1.053900,1.259900,3
4.366195,3.593076,0.300438,-2.726700,1.046400,1.264100,3
3.973929,5.083687,2.693260,-2.732800,1.040000,1.267600,3
3.346303,7.515737,5.713709,-2.738800,1.034800,1.270200,3
3.346303,7.515737,5.713709,-2.744600,1.031100,1.272200,3
2.404865,11.595303,9.361784,-2.750300,1.028600,1.273800,3
0.561215,16.577082,12.225325,-2.755900,1.027400,1.275200,3
-2.969179,20.421289,13.519802,-2.761400,1.027200,1.276300,3
-2.969179,20.421289,13.519802,-2.766500,1.027900,1.277300,3
-6.460347,22.971020,13.676708,-2.771900,1.029600,1.278200,3
-8.578584,24.226271,12.656818,-2.776900,1.032000,1.279100,3
-8.578584,24.226271,12.656818,-2.781900,1.035300,1.280000,3
-9.010077,24.147816,11.440794,-2.786600,1.039100,1.280800,3
-8.382451,22.343391,10.067862,-2.791100,1.043400,1.281700,3
-7.127200,19.048357,8.655704,-2.795400,1.048100,1.282700,3
-5.832721,15.949456,7.361227,-2.799500,1.053000,1.284100,3
-5.832721,15.949456,7.361227,-2.803500,1.057900,1.285800,3
-5.126643,13.674313,5.831389,-2.807200,1.062700,1.287800,3
-5.165870,12.105248,4.183871,-2.811000,1.067200,1.290300,3
-5.165870,12.105248,4.183871,-2.814600,1.071500,1.293500,3
-5.989628,11.006904,2.497128,-2.818100,1.075300,1.297200,3
-7.009520,10.183145,0.849610,-2.821600,1.078500,1.301500,3
-7.558692,9.437840,-0.680227,-2.824900,1.081300,1.306700,3
-7.676372,8.417949,-1.935478,-2.828100,1.083400,1.312500,3
-7.676372,8.417949,-1.935478,-2.831000,1.084900,1.319100,3
-7.401785,7.123470,-3.269183,-2.833900,1.085800,1.326400,3
-6.891840,5.868219,-4.681341,-2.836700,1.085900,1.334300,3
-6.891840,5.868219,-4.681341,-2.839500,1.085100,1.343000,3
